workerid,block_number,predicate,crit_noun,noun,class,other_noun,wrongs,nounclass,speaker_order,qud,response_other,response,block,slide_number,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
63,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.77,"""priors""",13,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.55,"""priors""",14,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
63,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.46,"""priors""",15,"""English""","""1""","""Male""","""28""","""I think I did.""","""Yes""","""3""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""30ZX6P7VF969RS37P5QQWJC4ANWJ2U""",63,"""Submitted""","""Wed May 16 00:55:37 PDT 2018""","""Tue May 15 08:09:24 PDT 2018""","""Tue May 15 08:15:37 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""4.245183333333333"""
64,"""1""","""competent""","""Republicans""",NA,NA,"""Democrats""",0,"""political_party""","""male/female""","""are""",0.52,0.5,"""cover_stories""",3,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""1""","""smart""","""Americans""",NA,NA,"""Europeans""",0,"""nationality""","""female/male""","""who""",0.47,0.87,"""cover_stories""",4,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""1""","""polite""","""People in their 20&quotechars""",NA,NA,"""People in their 50&quotechars""",0,"""age""","""female/male""","""are""",0.26,0.84,"""cover_stories""",5,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""1""","""rational""","""women""",NA,NA,"""men""",0,"""gender""","""male/female""","""who""",0.16,0.98,"""cover_stories""",6,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""competent""",NA,"""Democrats""","""NA""",NA,NA,NA,NA,NA,NA,0.27,"""priors""",8,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""polite""",NA,"""people in their 50&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.64,"""priors""",9,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""rational""",NA,"""women""","""NA""",NA,NA,NA,NA,NA,NA,0.72,"""priors""",10,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""rational""",NA,"""men""","""NA""",NA,NA,NA,NA,NA,NA,0.77,"""priors""",11,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""smart""",NA,"""Europeans""","""NA""",NA,NA,NA,NA,NA,NA,0.75,"""priors""",12,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.59,"""priors""",13,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.58,"""priors""",14,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
64,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.45,"""priors""",15,"""english""","""2""","""Male""","""37""","""yes""","""Yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3EF8EXOTT26227LB61QCR02ZIHI1JV""",64,"""Submitted""","""Wed May 16 00:55:40 PDT 2018""","""Tue May 15 08:09:18 PDT 2018""","""Tue May 15 08:15:40 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""3.909666666666667"""
65,"""1""","""smart""","""Europeans""",NA,NA,"""Americans""",1,"""nationality""","""male/female""","""who""",0.55,0.32,"""cover_stories""",3,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""1""","""competent""","""Republicans""",NA,NA,"""Democrats""",0,"""political_party""","""male/female""","""who""",0.35,0.41,"""cover_stories""",4,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""1""","""polite""","""People in their 50&quotechars""",NA,NA,"""People in their 20&quotechars""",0,"""age""","""female/male""","""are""",0.51,0.5,"""cover_stories""",5,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""1""","""rational""","""men""",NA,NA,"""women""",1,"""gender""","""female/male""","""are""",0.66,0.46,"""cover_stories""",6,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""2""","""smart""",NA,"""Americans""","""NA""",NA,NA,NA,NA,NA,NA,0.47,"""priors""",8,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""2""","""polite""",NA,"""people in their 20&quotechars""","""NA""",NA,NA,NA,NA,NA,NA,0.72,"""priors""",9,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
65,"""2""","""competent""",NA,"""Republicans""","""NA""",NA,NA,NA,NA,NA,NA,0.53,"""priors""",10,"""englisghh""","""1""","""Male""","""29""","""yes""","""Yes""","""2""","""Windows""",768,1360,"""Chrome""","""3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""36U2DYYLU9W5MTQKCJZVRINHZTVDE6""","""Language study""","""A 5-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$1.00""","""Tue May 15 08:09:02 PDT 2018""","""160""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Thu Jun 14 08:09:02 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3UAU495MII3TPV5CY0NZLESUZ4QOUF""","""3RXPCZQMQQMSB5VAYV59UNAJQP11GR""",65,"""Submitted""","""Wed May 16 00:55:41 PDT 2018""","""Tue May 15 08:09:15 PDT 2018""","""Tue May 15 08:15:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""1.90435"""
